LATITUDE,LONGITUDE,TIMESTAMP
33.511,36.486,1552576895
32.963,36.255,1552576896
33.516,36.49,1552576896
32.792,36.151,1552576896
34.843,36.727,1552576896
34.801,36.712,1552576896
33.511,36.486,1552576896
34.822,36.697,1552576896
33.516,36.49,1552576896
35.287,36.744,1552576896
34.875,36.524,1552576897
34.843,36.727,1552576897
33.511,36.486,1552576897
33.516,36.49,1552576897
34.87,36.785,1552576897
35.891,37.194,1552576897
34.801,36.712,1552576897
34.843,36.727,1552576897
33.527,36.42,1552576897
32.846,36.257,1552576897
33.511,36.486,1552576897
35.812,36.197,1552576897
32.624,36.105,1552576898
33.473,36.307,1552576898
34.802,40.596,1552576898
34.948,36.917,1552576898
35.812,36.197,1552576898
36.292,37.044,1552576898
34.913,36.493,1552576898
33.511,36.486,1552576902
34.875,36.524,1552576902
35.758,36.627,1552576902
35.66,36.485,1552576902
36.271,37,1552576902
33.516,36.49,1552576902
36.164,37.061,1552576902
36.292,37.044,1552576902
35.973,37.297,1552576902
34.948,36.917,1552576902
33.516,36.49,1552576902
35.996,37.303,1552576902
34.901,36.622,1552576902
33.507,36.421,1552576902
33.511,36.486,1552576902
34.894,36.496,1552576902
33.522,36.458,1552576902
35.954,37.336,1552576902
34.843,36.727,1552576902
34.801,36.712,1552576902
34.802,40.596,1552576902
35.993,37.003,1552576902
36.292,37.044,1552576902
36.084,36.503,1552576902
35.805,36.278,1552576902
33.55,36.34,1552576902
34.924,36.731,1552576902
32.611,36.118,1552576902
33.527,36.42,1552576902
34.894,36.496,1552576902
32.754,36.131,1552576903
35.628,36.458,1552576903
36.248,37.055,1552576903
33.516,36.49,1552576903
36.049,36.452,1552576903
34.948,36.917,1552576903
33.471,36.289,1552576903
33.528,36.529,1552576903
33.019,36.127,1552576903
36.206,37.152,1552576903
33.231,36.202,1552576903
34.892,36.78,1552576903
34.843,36.727,1552576903
33.522,36.458,1552576903
33.516,36.49,1552576903
32.992,35.691,1552576903
36.206,37.152,1552576904
35.973,37.297,1552576904
35.86,36.368,1552576904
32.754,36.131,1552576904
34.924,36.731,1552576904
33.522,36.458,1552576904
33.511,36.486,1552576904
33.516,36.49,1552576904
34.886,36.876,1552576904
36.292,37.044,1552576904
34.898,36.681,1552576908
34.894,36.496,1552576916
34.862,36.706,1552577086
35.861,36.234,1552577086
35.861,36.234,1552577086
34.862,36.812,1552577086
33.522,36.458,1552577086
33.507,36.421,1552577086
36.248,37.055,1552577086
32.568,36.315,1552577086
35.891,37.194,1552577086
32.515,36.478,1552577086
36.202,37.113,1552577086
36.206,37.152,1552577086
32.754,36.131,1552577086
32.992,35.691,1552577086
33.539,36.365,1552577086
35.973,37.297,1552577086
32.754,36.131,1552577086
34.948,36.917,1552577087
35.97,37.259,1552577087
36.292,37.044,1552577087
35.737,37.047,1552577087
35.721,37.325,1552577087
32.992,35.691,1552577087
36.264,37.019,1552577087
36.194,36.81,1552577087
36.252,36.801,1552577087
33.516,36.49,1552577087
32.839,36.34,1552577087
32.624,36.105,1552577088
35.864,37.116,1552577088
36.116,36.515,1552577088
33.522,36.458,1552577088
34.898,36.681,1552577088
34.948,36.917,1552577088
32.6,36.16,1552577088
32.611,36.118,1552577088
32.611,36.118,1552577088
34.843,36.727,1552577088
35.406,36.822,1552577088
35.812,36.197,1552577088
36.264,37.019,1552577089
33.057,36.007,1552577089
34.658,36.15,1552577089
33.511,36.486,1552577089
33.522,36.458,1552577089
35.805,36.278,1552577090
34.822,36.697,1552577090
35.929,36.635,1552577090
36.248,37.055,1552577090
33.511,36.486,1552577090
35.832,36.342,1552577091
34.939,36.622,1552577091
34.877,36.468,1552577091
35.812,36.197,1552577091
35.686,36.389,1552577091
33.522,36.458,1552577091
35.86,36.368,1552577091
35.264,37.374,1552577091
34.892,36.78,1552577091
33.564,36.371,1552577091
33.516,36.49,1552577091
35.718,36.478,1552577091
34.894,36.496,1552577091
36.168,36.984,1552577091
36.116,36.515,1552577091
33.511,36.486,1552577091
35.739,36.398,1552577091
35.812,36.197,1552577091
34.892,36.78,1552577091
34.894,36.496,1552577092
34.822,36.697,1552577092
34.898,36.681,1552577092
33.516,36.49,1552577092
33.528,36.529,1552577092
34.901,36.622,1552577092
35.628,36.458,1552577092
33.511,36.486,1552577098
33.231,36.202,1552577098
33.516,36.49,1552577100
33.522,36.458,1552577100
35.965,36.921,1552577100
36.17,37.04,1552577100
35.619,36.595,1552577100
33.701,36.106,1552577100
33.231,36.202,1552577100
35.812,36.197,1552577100
33.511,36.486,1552577101
34.875,36.524,1552577101
33.231,36.202,1552577101
34.898,36.681,1552577101
33.511,36.486,1552577101
35.5,36.541,1552577101
33.522,36.458,1552577101
33.516,36.49,1552577101
33.533,36.287,1552577101
34.843,36.727,1552577102
34.862,36.706,1552577102
36.198,37.862,1552577102
33.516,36.49,1552577102
33.725,36.102,1552577102
34.948,36.917,1552577102
34.924,36.841,1552577102
34.938,36.945,1552577102
34.924,36.841,1552577102
33.513,36.35,1552577103
36.292,37.044,1552577103
33.516,36.49,1552577103
34.804,36.639,1552577103
33.533,36.287,1552577103
33.522,36.279,1552577103
33.511,36.486,1552577103
36.248,37.055,1552577103
33.516,36.49,1552577103
36.292,37.044,1552577104
33.516,36.49,1552577104
34.801,36.712,1552577105
33.511,36.486,1552577105
33.522,36.458,1552577105
33.516,36.49,1552577105
34.898,36.681,1552577105
33.558,36.441,1552577106
32.669,36.027,1552577106
32.754,36.131,1552577106
33.558,36.441,1552577106
35.433,36.587,1552577106
33.511,36.486,1552577106
32.669,36.027,1552577106
32.754,36.131,1552577106
33.516,36.49,1552577106
36.148,36.947,1552577106
35.957,36.714,1552577106
33.511,36.486,1552577107
33.516,36.49,1552577107
33.725,36.102,1552577107
33.516,36.49,1552577107
32.992,35.691,1552577110
35.812,36.197,1552577111
33.515,36.466,1552577111
33.511,36.486,1552577111
36.248,37.055,1552577111
34.984,36.916,1552577111
36.585,37.043,1552577111
35.975,36.968,1552577111
33.511,36.486,1552577112
32.584,36.196,1552577112
33.522,36.458,1552577112
33.231,36.202,1552577112
35.973,37.297,1552577112
32.839,36.34,1552577112
32.624,36.105,1552577112
33.516,36.49,1552577112
33.513,36.35,1552577112
34.924,36.731,1552577112
36.134,36.739,1552577112
33.511,36.486,1552577113
33.513,36.35,1552577113
33.701,36.106,1552577113
34.924,36.841,1552577113
34.859,36.811,1552577113
33.231,36.202,1552577113
36.292,37.044,1552577113
32.686,36.224,1552577113
33.511,36.486,1552577113
33.725,36.102,1552577113
35.812,36.197,1552577113
34.862,36.706,1552577114
33.522,36.458,1552577114
33.511,36.486,1552577114
32.619,36.267,1552577114
33.516,36.49,1552577114
35.891,37.194,1552577114
33.516,36.49,1552577114
36.254,37.081,1552577114
35.524,36.482,1552577114
33.516,36.49,1552577114
33.511,36.486,1552577115
35.894,37.314,1552577115
33.511,36.443,1552577115
34.894,36.496,1552577115
33.511,36.486,1552577115
33.517,36.277,1552577115
33.511,36.486,1552577116
32.736,36.067,1552577116
33.511,36.486,1552577116
33.516,36.49,1552577116
34.822,36.697,1552577116
35.714,36.529,1552577116
35.973,37.297,1552577116
35.406,36.822,1552577116
35.696,36.508,1552577116
33.516,36.49,1552577116
33.616,36.154,1552577117
33.517,36.277,1552577117
34.894,36.496,1552577117
35.976,36.614,1552577117
33.516,36.49,1552577117
35.891,37.194,1552577117
33.522,36.458,1552577117
35.737,37.047,1552577117
33.522,36.458,1552577117
33.511,36.486,1552577118
33.516,36.49,1552577118
33.231,36.202,1552577118
34.948,36.917,1552577118
33.69,36.096,1552577118
33.516,36.49,1552577118
36.17,37.04,1552577118
33.513,36.35,1552577118
36.27,36.708,1552577118
33.517,36.277,1552577118
33.725,36.102,1552577118
35.812,36.197,1552577118
35.996,37.303,1552577118
35.546,36.544,1552577119
33.516,36.49,1552577119
32.611,36.118,1552577119
33.231,36.202,1552577119
36.056,36.904,1552577119
34.822,36.697,1552577119
36.206,37.152,1552577119
35.97,37.259,1552577119
33.511,36.486,1552577119
33.516,36.49,1552577119
33.511,36.486,1552577119
33.725,36.102,1552577119
35.799,36.368,1552577120
32.611,36.118,1552577120
35.737,37.047,1552577120
36.206,37.152,1552577120
34.892,36.78,1552577120
33.725,36.102,1552577120
34.862,36.706,1552577120
36.179,36.953,1552577120
35.996,37.303,1552577120
35.97,37.259,1552577120
35.737,37.047,1552577120
35.973,37.297,1552577120
34.658,36.15,1552577120
36.206,37.152,1552577120
33.511,36.486,1552577120
34.913,36.493,1552577120
32.736,36.067,1552577120
36.098,36.914,1552577120
35.965,36.921,1552577121
33.701,36.106,1552577121
33.69,36.096,1552577121
33.517,36.277,1552577121
33.516,36.49,1552577121
36.248,37.055,1552577121
33.725,36.102,1552577122
32.611,36.118,1552577122
33.69,36.096,1552577122
33.69,36.096,1552577122
33.231,36.202,1552577122
33.725,36.102,1552577122
33.516,36.49,1552577122
35.97,37.259,1552577122
34.894,36.496,1552577124
33.69,36.096,1552577124
34.913,36.493,1552577124
34.875,36.691,1552577124
36.206,37.152,1552577124
33.511,36.486,1552577124
34.875,36.524,1552577124
35.771,37.248,1552577124
36.206,37.152,1552577124
33.528,36.529,1552577124
35.938,37.21,1552577124
35.429,36.771,1552577124
