X,Y
37.204936,35.514937
37.214232,35.309691
37.156958,35.468487
37.228976,35.538771
37.320797,35.333104
37.2468,35.312846
37.224525,35.46164
37.315877,35.54039
37.297028,35.381306
37.148048,35.439356
37.255385,35.41386
37.321081,35.451617
37.322186,35.500274
37.292459,35.365394
37.142524,35.361606
37.235124,35.486461
37.18548,35.383835
37.126704,35.402951
37.308346,35.519736
37.062057,35.364868
37.287067,35.488294
37.308215,35.472926
37.251022,35.484366
37.157747,35.412893
37.024051,35.279116
37.103023,35.375822
37.331943,35.376521
37.095993,35.342763
37.247308,35.328602
37.199292,35.337193
37.203271,35.50485
37.202734,35.477306
37.287941,35.397866
37.057395,35.29736
37.129496,35.282492
37.121048,35.319364
37.077483,35.335206
37.087573,35.348153
37.014668,35.351596
37.109943,35.35853
37.15895,35.371141
36.982835,35.40286
37.205183,35.40436
37.104753,35.417513
36.998814,35.424623
37.35428,35.446186
37.188825,35.455949
37.127051,35.459357
37.224854,35.495577
36.245423,35.372596
36.260837,35.377259
36.439483,35.353414
36.326196,35.345055
36.316851,35.378543
36.393811,35.361965
36.311821,35.365038
36.444967,35.334787
36.238314,35.428767
36.272137,35.335722
36.347357,35.354035
36.423798,35.375559
36.458902,35.38839
36.366911,35.332485
36.276446,35.351045
36.254685,35.385065
36.27192,35.365141
36.307177,35.389152
36.434123,35.319373
36.308204,35.406508
36.310866,35.4172
36.283218,35.334546
36.24699,35.403761
36.30267,35.329824
36.255386,35.348548
36.381,35.322154
36.457378,35.41097
36.295736,35.237348
36.314932,35.23523
36.302979,35.214349
36.360332,35.334067
36.347724,35.333933
36.399555,35.289077
36.345767,35.328661
36.324408,35.316115
36.252742,35.267677
36.331084,35.306292
36.382556,35.257014
36.349105,35.237309
36.309426,35.229663
36.361027,35.311606
36.333932,35.268175
36.343191,35.292669
36.257501,35.737124
36.261701,35.63969
36.27311,35.691662
36.388263572,35.572731149
36.387746,35.596741
36.388178,35.64449
36.343737,35.66255
36.260222,35.722484
36.27781,35.722206
36.34934,35.648466
36.377762,35.699742
36.325757,35.646917
36.271137,35.674449
36.276232,35.679935
36.338013,35.68952
36.385305,35.612791
36.32114,35.743203
36.389195,35.685746
36.280609,35.712431
36.36254,35.613122
36.332324,35.712754
36.32443,35.608659
36.388491,35.654734
36.387003,35.630098
36.267538,35.657008
36.239266,35.619711
36.254708,35.467191
36.224516,35.638826
36.268225,35.615623
36.243841,35.498316
36.247094,35.446363
36.269291,35.575867
36.267307,35.561634
36.260969,35.547284
36.249626,35.517456
36.267707,35.601316
36.329502,35.438649
36.455778,35.460173
36.363291,35.420284
36.322938,35.521401
36.446262,35.499165
36.402454,35.516951
36.353472,35.446659
36.359339,35.498977
36.379024,35.549943
36.377004,35.524221
36.456562,35.445381
36.345594,35.502206
36.380573,35.448607
36.316603,35.53739
36.312634,35.435013
36.311001,35.553113
36.30475,35.44519
36.42968,35.481878
36.323239,35.510564
36.454379,35.473735
36.388952,35.414389
36.322191,35.489547
36.490839,35.432232
36.356676,35.586926
36.443733,35.485651
36.401753,35.493679
36.30973,35.56822
36.44956,35.434518
36.401833,35.469438
36.383975,35.476848
36.342553,35.577577
36.909158,35.23862
37.013129,35.095518
37.019532,35.211345
37.010753,35.154792
37.104705,35.007931
36.96584,35.288719
37.123714,35.124792
36.922764,35.211022
37.003619,34.931404
37.002512,34.905629
37.04495,35.142944
37.092543,35.099487
36.960014,34.95724
37.166118,34.924907
36.939095,35.031529
36.940869,34.967968
36.999538,35.021035
37.071093,35.136067
37.177779,34.948169
37.017813,34.989016
36.974822,35.238118
36.935269,35.240057
37.056594,34.931614
37.120219,34.958883
36.910944,35.165878
37.125945,35.082948
37.09071,34.958197
36.998134,34.882157
36.975279,35.129577
36.998554,34.951069
36.983382,35.178204
37.051036,35.011319
36.972778,35.154402
36.986162,35.275453
37.00213,34.941647
37.010229,35.235612
37.070975,34.907181
37.05252,35.162945
37.106417,34.940044
36.913436,35.28805
36.90901,35.278424
36.931687,35.009947
37.058893,35.198171
36.992305,35.087761
37.091343,34.921672
36.888213,35.068297
37.073884,34.948891
36.942513,34.956942
36.976456,34.956683
36.913214,34.984722
36.898308,35.093118
37.31533,34.98031
37.34702,35.004644
37.200644,34.979862
37.326876,35.070979
37.311519,35.030072
37.295217,34.965344
37.163926,34.990053
37.271944,35.000032
37.247166,34.927226
37.181852,34.988152
37.302167,34.99526
37.22489,35.010085
37.244875,34.95049
37.214927,35.006777
37.271401,34.956187
37.30557,34.978983
37.240264,34.993743
37.783173,35.368607
37.373487,35.26369
37.426866,35.221463
37.257751,35.279334
37.423655,35.24567
37.261055,35.29752
37.455004,35.419808
37.504357,35.249572
37.465537,35.287394
37.328155,35.273647
37.434111,35.40663
37.471861,35.220696
37.318366,35.20953
37.393801,35.348953
37.429674,35.255262
37.399708,35.394349
37.284808,35.291034
37.427802,35.342071
37.324885,35.236768
37.488621,35.321423
37.418371,35.372091
37.519922,35.442778
37.34253,35.320866
37.394869,35.362992
37.281141,35.273953
37.283948,35.263806
37.428548,35.287853
37.51848,35.315148
37.36928,35.324281
37.983024,35.339386
37.435551,35.3608
37.505677,35.399225
37.582768,35.453272
37.117629,35.190429
37.163385,35.280157
37.087825,35.193083
37.199219,35.270025
37.212104,35.158815
37.219338,35.263313
37.139143,35.153519
37.209993,35.105413
37.182244,35.28804
37.189337,35.223238
37.109717,35.203565
37.214713,35.219545
37.148588,35.233551
37.343759,35.117181
37.158645,35.204993
37.281189,35.133471
37.275105,35.224896
37.232578,35.206209
37.256649,35.197922
37.232412,35.28046
37.207545,35.292192
37.2296,35.297911
37.183257,35.302912
37.30264,35.09496
37.253048,35.062066
37.261109,35.134436
37.166565,35.142829
37.293673,35.159002
37.235594,35.182192
37.336146,35.149442
37.314513,35.158269
37.57846,35.152266
37.528801,34.964738
37.384756,35.176514
37.561691,35.111608
37.465139,35.042817
37.390186,35.032981
37.425291,34.978341
37.380725,35.159032
37.423465,35.025136
37.651664,35.13519
37.453841,35.168829
37.595256,35.086479
37.526112,35.15844
37.464763,35.137842
37.548792,35.05197
37.495315,35.104313
37.403898,35.004219
37.614783,35.012451
37.563079,34.959504
37.488353,35.056617
37.680753,35.098848
37.525293,35.021532
37.367906,35.090177
37.415459,35.129528
37.504226,34.979562
37.585885,34.980336
37.576198,34.996905
37.461208,35.003787
37.546333,35.015326
37.568825,35.030421
37.543643,35.033727
37.563773,35.042641
37.491697,35.047333
37.546619,35.072482
37.419716,35.107834
37.951676,35.127828
37.395217,35.142687
37.515395,34.996966
37.504182,35.015618
37.39955,35.053854
37.509488,35.058906
37.452115,35.072758
37.417641,35.08853
37.380697,35.109371
38.089387,35.120586
37.596021,35.144906
37.419375,35.183489
36.288075,35.129943
36.33109,35.141886
36.336117,35.099993
36.508166,35.10561
36.358632,35.09934
36.319145,35.101121
36.373058,35.022056
36.307561,35.171735
36.398619,35.075796
36.363123,35.138436
36.322839,35.162704
36.442509,35.084828
36.445181,35.024912
36.337581,35.037909
36.390287,34.994587
36.344198,35.121432
36.32598,35.084824
36.331909,34.998193
36.262493,35.065899
36.414284,35.005088
36.360665,35.105811
36.491303,35.068613
36.331677,35.019562
36.302616,35.033176
36.324793,34.984765
36.445181,34.992064
36.32997,35.008209
36.369963,35.141452
36.442187,35.063377
36.402996,34.97444
36.342118,35.06618
36.342539,35.132886
36.420341,35.158682
36.383057,35.219231
36.428357,35.209221
36.362696,35.197324
36.343781,35.213012
36.490585,35.199051
36.448033,35.202812
36.464445,35.162308
36.339107,35.161621
36.332838,35.176504
36.35444,35.160408
36.471543,35.184048
36.383479,35.233667
36.391077,35.189478
36.363716,35.204782
36.446017,35.158178
36.39858,35.16006
36.499659,35.194688
36.382147,34.957632
36.433359,34.93153
36.370122,34.90765
36.39771,34.952752
36.396139,34.87288
36.411132,34.942861
36.405062,34.90751
36.390555,34.874373
36.452873,34.909638
36.433984,34.886425
36.383232,34.935389
36.398456,34.898404
36.414126,34.88732
36.353914,34.924938
36.340379,34.896144
36.325764,34.951906
36.322785,34.940303
36.373863,34.974518
36.276204,34.932512
36.348723,34.951478
36.344772,34.890341
36.320576,34.969067
36.318333,34.920923
36.329096,34.986907
36.348961,34.917484
36.349272,34.90559
36.359062,34.948158
36.322762,34.906634
36.312025,34.956151
36.327413,34.92068
36.26774,34.986398
36.24457,34.977064
36.213104,34.984142
36.223846,34.982932
36.262965,34.978535
36.232972,34.991693
36.223816,35.018067
36.204808,35.009321
36.221075,35.013415
36.170707,35.001011
36.227214,35.007604
36.209824,35.018648
36.227728,35.015803
36.237345,34.996295
36.258195,35.000204
36.273081,34.965645
36.190865,34.998344
36.147791,34.975892
36.246514,34.983591
36.223889,34.995645
36.560407,35.261527
36.470437,35.241791
36.477087,35.263771
36.630601,35.177623
36.512641,35.195444
36.621069,35.193268
36.589344,35.196475
36.518613,35.305808
36.606537,35.27813
36.501858,35.273061
36.5215,35.227581
36.487905,35.266714
36.576476,35.275608
36.530052,35.249671
36.608957,35.258507
36.537286,35.283389
36.511177,35.287134
36.555186,35.204811
36.574525,35.246605
36.627424,35.230873
36.623219,35.32076
36.538136,35.378961
36.619733,35.39842
36.576263,35.340638
36.558242,35.353337
36.601833,35.373577
36.65302,35.358476
36.487648,35.408257
36.512851,35.338399
36.483618,35.353479
36.486388,35.325209
36.486009,35.387207
36.53661,35.346892
36.446415,35.299203
35.850598,35.587201
35.810003,35.580483
35.831033,35.605236
35.820744,35.570801
35.784744,35.597086
35.809887,35.634574
35.823499,35.581532
35.85803,35.560447
35.789569,35.539149
35.858369,35.601851
35.823673,35.617982
35.791203,35.603656
35.890361,35.596461
35.910719,35.591924
36.018987,35.631164
35.957832,35.634715
36.005938,35.650902
35.988177,35.649896
35.979972,35.627812
35.882658,35.589408
36.011646,35.627118
35.906707,35.580428
35.869539,35.572299
35.982199,35.621103
35.976974,35.609771
35.91315,35.566677
35.93668,35.586005
36.03657,35.785797
36.018452,35.707943
36.006755,35.674111
36.114514,35.835087
35.995958,35.812072
36.105109,35.822632
36.004369,35.716233
36.059256,35.756962
36.053743,35.710756
36.024433,35.68554
36.102204,35.789956
36.081055,35.823628
35.999475,35.79342
36.031342,35.747329
36.0919,35.76264
36.048677,35.814713
36.109269,35.810094
36.013749,35.739193
35.992913,35.730854
36.041359,35.698323
36.012583,35.829597
36.12472,35.841475
36.025523,35.804466
36.039835,35.846773
36.078541,35.852984
36.135114,35.834349
35.994523,35.794141
35.982924,35.821677
36.052196,35.793618
36.039784,35.79557
36.032516,35.795575
36.132991,35.810886
35.993425,35.818819
36.059552,35.823417
36.040136,35.829057
36.084044,35.835859
35.889995,35.654304
35.804402,35.675503
35.929913,35.707689
35.89071,35.662599
35.826856,35.68745
35.882354,35.644117
35.905362,35.633529
35.897226,35.619349
35.925882,35.65259
35.993664,35.682793
35.858926,35.631697
35.852597,35.646424
35.843407,35.659724
35.813064,35.687549
35.954602,35.671851
35.900464,35.630775
35.910181,35.671784
35.901443,35.667423
35.895504,35.890233
35.947484,35.799464
35.907946,35.868742
35.881044,35.848559
35.919816,35.805634
35.94542,35.787125
35.903218,35.753141
35.855563,35.75551
35.978822,35.764334
35.961304,35.779575
35.897657,35.726127
35.85191,35.720325
35.860355,35.799959
35.899413,35.801669
35.870956,35.744277
35.896521,35.785952
35.872899,35.82906
35.901546,35.828997
35.953167,35.825757
35.983356,35.774481
35.950646,35.796692
35.982167,35.753264
35.938878,35.756924
35.938533,35.768156
35.992008,35.77993
35.980336,35.801768
35.972349,35.821422
35.839641,35.847806
35.9343,35.893898
35.985392,35.918261
36.0017,35.933215
35.992641,35.889944
35.852056,35.502077
35.838966,35.508168
35.871749,35.525048
35.906935,35.5373
35.885219,35.475826
35.906416,35.470594
35.849935,35.529339
35.91208,35.506912
35.871578,35.551029
35.920741,35.514563
35.873346,35.512404
35.893578,35.518586
35.891548,35.537827
36.000631,35.337785
35.950309,35.350866
35.910926,35.439797
35.998651,35.319491
35.947894,35.31192
35.937646,35.423385
35.959112,35.310064
35.917173,35.454053
35.973955,35.35017
35.953318,35.298634
35.956474,35.40684
35.997798,35.348785
35.998355,35.364174
35.956061,35.387725
36.009471,35.358374
35.930486,35.364504
35.941193,35.417574
35.976652,35.295038
35.931647,35.399211
36.03167,35.358054
36.004312,35.354788
36.055441,35.330046
36.08649,35.355976
36.037863,35.351579
36.141961,35.346423
36.093817,35.368475
36.113432,35.351336
36.090955,35.386635
36.171259,35.3639
36.029737,35.34813
36.050455,35.342245
36.086989,35.346108
36.043527,35.315476
36.101799,35.331633
36.042991,35.335402
36.160771,35.354202
36.121224,35.369905
36.136739,35.336492
36.133457,35.348346
36.079484,35.29162
36.097654,35.278895
36.088314,35.28199
36.023261,35.246026
36.059079,35.30459
36.029543,35.268467
36.031216,35.304135
36.050783,35.276714
36.153406,35.266533
36.046046,35.288029
36.042385,35.247845
36.107877,35.275943
36.098725,35.296676
36.000095,35.276498
36.009357,35.301191
36.020712,35.236859
36.012535,35.292323
36.045162,35.260538
36.072187,35.257488
36.082954,35.301369
36.051822,35.288882
36.021064,35.256153
36.009255,35.314289
36.047743,35.23614
36.005942,35.255135
36.121016,35.261395
36.080984,35.257083
35.990209,35.267025
36.011293,35.419331
36.090285,35.396777
36.082828,35.37194
35.996938,35.409546
36.016084,35.398271
36.052315,35.37777
36.00254,35.389141
36.021248,35.402894
36.043939,35.40794
36.040455,35.36623
36.03011,35.396949
36.080434,35.246361
36.063309,35.230568
36.073483,35.235956
36.146561,35.235502
36.129086,35.22817
36.109153,35.228709
36.119001,35.249483
36.189229,35.243434
36.079736,35.240191
36.16557,35.24954
36.095959,35.229773
36.09435,35.321367
36.154878,35.329185
36.092739,35.306638
36.186571,35.332725
36.078046,35.321467
36.137576,35.327369
36.154912,35.286378
36.132247,35.287489
36.122459,35.31463
36.134708,35.327884
35.992798,35.604578
36.052373,35.621982
35.961643,35.560858
36.034767,35.599541
36.044874,35.599218
36.03972,35.622263
36.003212,35.587711
36.0327,35.626161
36.03495,35.573173
35.987301,35.559852
36.009492,35.611974
35.966635,35.591974
35.970269,35.578333
36.020027,35.580071
35.994434,35.562591
35.919598,35.547648
36.094715,35.631914
36.12356,35.613423
35.966129,35.550934
36.051893,35.596424
36.105205,35.599338
36.036866,35.593639
35.937362,35.581518
36.105877,35.614382
36.168017,35.566271
36.192901,35.553185
36.117755,35.665739
36.14212,35.621186
36.139725,35.582962
36.136579,35.671191
36.17147,35.643713
36.109836,35.694935
36.122317,35.653839
36.121191,35.638223
36.165803,35.680826
36.19137,35.571877
36.184078,35.596645
36.135875,35.630493
36.128322,35.597962
36.200324,35.629498
36.139573,35.688009
36.170967,35.62776
36.196967,35.650795
36.125987,35.699872
36.139437,35.611048
36.152782,35.691319
36.158602,35.669658
36.186283,35.581024
36.18132,35.67782
36.126169,35.663454
36.204924,35.591149
36.143957,35.592557
36.180036,35.636868
36.218063,35.638882
36.127262,35.642626
36.195754,35.658955
36.160326,35.6397
36.165545,35.646643
36.15738,35.652594
36.127471,35.658041
36.151038,35.668456
36.09811,35.566749
36.133924,35.56018
36.035521,35.561188
36.067419,35.585775
36.129848,35.570603
36.05516,35.570668
36.016042,35.558169
36.161559,35.553583
36.182594,35.531834
36.113985,35.579527
36.070558,35.660306
36.212307,35.700435
36.169284,35.75541
36.200203,35.746953
36.103361,35.751574
36.159317,35.705182
36.12615,35.708387
36.184748,35.705655
36.170053,35.7298
36.179433,35.761244
36.154044,35.754674
36.032307,35.660615
36.134892,35.778288
36.098912,35.649887
36.180628,35.74029
36.128668,35.739818
36.084827,35.721592
36.153253,35.720425
36.219132,35.710168
36.212713,35.689344
36.149857,35.714864
36.166012,35.716855
36.096184,35.714415
36.11223,35.737394
36.077417,35.670975
36.112311,35.727492
36.144509,35.739836
36.127462,35.754838
36.163636,35.743865
36.23314,35.718709
36.178919,35.68974
36.094987,35.701818
36.10124,35.70687
36.081056,35.67154
36.117399,35.742724
36.199361,35.730698
36.19087,35.763694
36.234132,35.675412
36.095684,35.679318
36.217046,35.703337
36.12815,35.706105
36.139327,35.723768
36.140006,35.755382
36.167359,35.781323
36.146929,35.701798
36.230514,35.713557
36.081858,35.723488
36.118577,35.725669
36.145344,35.732626
36.16164,35.738329
36.191729,35.740591
36.217567,35.741886
36.172911,35.76437
36.159287,35.766154
36.146233,35.77567
36.137549,35.545959
36.126435,35.548746
36.000064,35.51861
35.938203,35.511389
35.928723,35.519651
35.959152,35.525783
36.054008,35.529992
36.023593,35.542604
36.117922,35.540723
36.091662,35.550356
36.06714,35.540677
36.012852,35.526149
36.135721,35.523321
35.984667,35.527974
36.001462,35.545164
35.988769,35.521667
35.964041,35.540351
35.935758,35.496968
35.994051,35.541542
35.953008,35.536945
36.069614,35.529567
36.142916,35.531884
36.118757,35.522266
35.9281,35.527284
36.021946,35.550145
35.979037,35.535415
36.011484,35.535267
36.089821,35.529916
36.08851,35.405251
36.117631,35.422098
36.00674,35.431407
36.002471,35.434348
36.023195,35.427042
36.007592,35.444109
35.999576,35.438223
36.082951,35.447301
36.103329,35.432137
36.10793,35.487941
35.984416,35.429627
35.973555,35.458601
36.153558,35.40665
36.018721,35.439142
36.093924,35.442631
36.153112,35.440629
36.030271,35.465079
36.115294,35.450691
36.056974,35.432777
35.994998,35.456585
36.087474,35.453404
36.099393,35.413383
35.946727,35.431837
36.000223,35.477923
36.036503,35.425756
36.142413,35.453256
36.034967,35.418359
35.934893,35.44418
36.051069,35.453827
36.123813,35.461588
36.087017,35.48258
35.964552,35.441509
36.145348,35.419723
36.125492,35.437658
35.981928,35.458178
35.989262,35.455246
36.168382,35.458416
36.00145,35.47041
36.052586,35.418603
36.027546,35.414036
36.097393,35.425251
35.989862,35.461866
36.049099,35.47942
36.083714,35.417245
35.9436,35.446786
36.021954,35.449298
36.171892,35.373601
36.176097,35.380062
36.106534,35.399505
36.14121,35.369036
36.133965,35.390409
36.136279,35.402505
36.106453,35.380756
36.117589,35.403188
36.144111,35.377605
35.999734,35.482115
36.072691,35.491123
36.064414,35.517578
35.982301,35.506001
36.022186,35.486508
36.0093,35.479402
36.009824,35.488045
36.057054,35.495687
36.006571,35.511461
36.004055,35.496595
35.920356,35.482238
36.00187,35.488274
36.032228,35.499342
36.032748,35.492983
35.940673,35.470202
36.064898,35.504832
36.003795,35.504116
36.031269,35.506972
35.969574,35.483908
36.050973,35.519388
35.934876,35.462677
36.060965,35.512719
35.931884,35.482793
35.967965,35.498002
36.110833,35.493474
36.09075,35.49601
36.148464,35.469589
36.171745,35.493559
36.146214,35.513996
36.1317,35.4869
36.159462,35.512398
36.165966,35.480623
36.15576,35.496074
36.088971,35.505211
36.11981,35.510266
36.169449,35.519002
36.441917,35.885585
36.718303,35.869156
36.539615,35.902063
36.534706,35.932184
36.548731,35.91466
36.635276,35.929008
36.631269,35.872589
36.545779,35.944802
36.526385,35.926373
36.555279,35.961221
36.679888,35.883932
36.615272,35.880043
36.576222,35.932889
36.562824,35.973629
36.538237,35.957939
36.679203,35.959761
36.652351,35.978551
37.013499,35.704411
36.91178,35.767768
36.993181,35.701628
36.937542,35.741528
36.949226,35.784528
37.040575,35.805004
37.083218,35.634823
37.024824,35.765935
37.058375,35.818563
37.027172,35.779563
36.940541,35.873378
37.047239,35.737099
37.039437,35.830121
37.041408,35.761267
37.126293,35.796807
37.100524,35.708811
36.933076,35.795687
37.01168,35.788638
36.992023,35.799372
37.076529,35.724393
37.100514,35.791158
36.922804,35.763539
36.961699,35.799994
36.952466,35.821606
36.966149,35.773106
36.993579,35.769172
36.925527,35.809498
37.06003,35.706955
36.925823,35.73274
37.061813,35.793234
37.061732,35.686504
36.972307,35.745008
37.129155,35.665515
37.093462,35.676445
37.075778,35.690602
37.024768,35.71964
37.019492,35.735595
36.976177,35.785858
37.093767,35.618072
37.097715,35.652459
37.084401,35.661548
37.070581,35.708316
36.996253,35.7339
36.975091,35.767296
36.714159,35.956659
36.703584,35.982022
36.749062,35.975305
36.750625,36.008405
36.7397,36.008471
36.821402,35.787718
36.76914,35.860344
36.760947,35.837284
36.73355,35.801981
36.888505,35.770945
36.897584,35.803064
36.903461,35.857361
36.902811,35.836658
36.735255,35.841389
36.80611,35.861105
36.845962,35.938358
36.864952,35.781308
36.804505,35.90638
36.879194,35.931899
36.924103,35.909004
36.898773,35.875399
36.862684,35.765795
36.755767,35.756576
36.9125,35.901869
36.725503,35.781939
36.869907,35.814959
36.832737,35.766525
36.790611,35.811044
36.769417,35.777418
36.892803,35.917352
36.931389,35.861111
36.783251,35.997737
36.835378,35.967144
36.794007,36.018377
36.837604,36.035143
36.810878,36.052723
36.859206,35.958694
36.863504,36.041679
36.603157,35.996993
36.755304,36.045712
36.632786,36.007489
36.587429,36.016818
36.713491,36.026653
36.69679,36.059153
36.638895,36.074335
36.713577,36.089778
36.614218,35.975873
36.547787,36.006933
36.672724,36.013896
36.609101,36.057085
36.69463,36.108118
36.674353,36.063862
36.679597,36.09584
36.676891,35.989886
36.564705,36.050467
36.630244,35.992988
36.655883,36.085563
36.559802,36.036613
36.583548,35.98066
36.748547,36.064774
36.723779,35.903749
36.806161,35.745947
36.713544,35.723257
36.870357,35.726536
36.649967,35.68018
36.686193,35.579226
36.851451,35.725277
36.892464,35.730921
36.909072,35.696948
36.711257,35.597024
36.791443,35.674577
36.728949,35.703213
36.688059,35.699763
36.782736,35.568835
36.745578,35.653033
36.685352,35.591137
36.85538,35.650178
36.801132,35.567589
36.892997,35.713245
36.852571,35.607289
36.824505,35.611097
36.736715,35.639657
36.880138,35.686966
36.652304,35.589258
36.782724,35.61884
36.726338,35.666158
36.898704,35.742582
36.803401,35.70723
36.712167,35.636502
36.7894,35.583266
36.718846,35.615904
36.633124,35.635338
36.676587,35.647569
36.656724,35.615039
36.861548,35.685464
36.684752,35.612197
36.834482,35.675259
36.696564,35.614346
36.682731,35.628789
36.829995,35.636719
36.494504,35.46682
36.650373,35.443735
36.570521,35.45868
36.539495,35.44051
36.536666,35.467761
36.540571,35.499515
36.471586,35.491585
36.568739,35.443896
36.515,35.443889
36.509167,35.449444
36.740984,35.434411
36.655084,35.493439
37.161213,35.506023
37.14637,35.567466
37.157936,35.548817
37.05682,35.650445
36.988993,35.533784
37.102581,35.515708
37.05955,35.508102
36.894438,35.572506
36.948296,35.713577
36.851175,35.578432
37.117782,35.571896
37.088113,35.475026
37.021442,35.634743
36.931495,35.622293
37.184215,35.554747
37.156502,35.5237
37.08942,35.44812
36.912572,35.644352
36.954873,35.49916
36.89134,35.554529
37.01427,35.559863
36.976032,35.559823
37.0174,35.675795
36.884061,35.58472
37.152669,35.482937
36.936109,35.663137
36.98069,35.591235
37.078952,35.582995
37.050061,35.572903
37.098912,35.598946
37.005636,35.590616
36.86923,35.615285
36.895258,35.612447
37.111473,35.5286
36.940382,35.505272
36.981955,35.682517
37.040961,35.526734
36.960023,35.602938
36.927597,35.696923
36.921709,35.678319
36.982464,35.493485
36.855239,35.589116
36.958181,35.65004
36.96161,35.5365
36.885049,35.675256
36.972624,35.725458
36.981032,35.656687
37.053969,35.616663
37.011322,35.505441
37.071467,35.528242
36.886203,35.649066
36.927173,35.599106
36.926939,35.532753
37.049381,35.460153
37.034502,35.479406
36.842665,35.564742
36.925608,35.581324
37.056527,35.471986
36.969607,35.678652
36.970255,35.61558
36.989334,35.546703
36.94737,35.551972
37.025584,35.464825
37.014957,35.61747
37.053524,35.488538
36.974324,35.517032
37.176553,35.528994
37.089714,35.529837
37.07365,35.536933
36.905114,35.59711
36.882998,35.63437
37.123584,35.522305
37.106059,35.54804
37.070682,35.558488
36.965917,35.671931
36.945751,35.681766
36.967251,35.688451
36.422697,35.552753
36.55879,35.570675
36.483046,35.525215
36.472454,35.549386
36.413107,35.555874
36.464495,35.607329
36.552944,35.51842
36.526714,35.599848
36.516249,35.605765
36.595422,35.619105
36.431167,35.534183
36.494418,35.592663
36.579568,35.600506
36.457455,35.628166
36.518256,35.573692
36.427399,35.636332
36.55279,35.568775
36.572195,35.555907
36.466085,35.573813
36.560266,35.614655
36.456199,35.588808
36.485313,35.609713
36.541947,35.547976
36.439834,35.565787
36.483638,35.564561
36.456678,35.509847
36.417428,35.615308
36.421572,35.541051
36.513281,35.501203
36.531386,35.636492
36.866418,35.544916
36.883689,35.40466
36.770012,35.429345
36.800597,35.546427
36.840867,35.539685
36.746461,35.459809
36.895986,35.421376
36.909565,35.492763
36.853868,35.424544
36.882922,35.512671
36.885958,35.464135
36.844181,35.441897
36.948448,35.481473
36.846209,35.520364
37.016939,35.446148
36.836046,35.478147
37.059867,35.43673
36.902707,35.450727
36.981869,35.432246
36.786773,35.503311
36.972048,35.465547
36.936607,35.421495
36.905518,35.539458
36.802247,35.521318
36.907649,35.382182
36.939656,35.400025
36.86693,35.457551
36.776381,35.479743
36.877163,35.48398
36.857631,35.494601
36.912064,35.517128
36.726414,35.540655
36.678704,35.540131
36.665629,35.553045
36.576635,35.502668
36.713326,35.510296
36.662578,35.52523
36.644047,35.547501
36.628192,35.56539
36.617027,35.546634
36.77535,35.530712
36.640125,35.498858
36.589614,35.52714
36.685671,35.558066
36.658088,35.574275
36.745014,35.560986
36.576419,35.47085
36.627925,35.500929
36.67475,35.514244
36.508001,36.176232
36.520746,36.212594
36.490048,36.177439
36.479365,36.197055
36.526954,36.17755
36.536739,36.192544
36.789977,36.23259
36.723929,36.186604
36.768526,36.186903
36.757238,36.30817
36.800669,36.251766
36.815206,36.228402
36.76958,36.213601
36.70786,36.269945
36.730342,36.158427
36.762754,36.233725
36.689846,36.309771
36.725165,36.296273
36.666375,36.174632
36.691964,36.230827
36.744321,36.269416
36.73179,36.21333
36.689505,36.216388
36.67141,36.21061
36.717405,36.239619
36.713443,36.255669
36.436286,36.103967
36.386434,36.103764
36.394989,36.212291
36.412679,36.195065
36.399881,36.207339
36.423879,36.067475
36.435582,36.181067
36.453694,36.139048
36.420317,36.189338
36.389057,36.160124
36.401422,36.055985
36.416879,36.176262
36.474911,36.151057
36.400024,36.126835
36.388647,36.075831
36.417177,36.057763
36.44031,36.194488
36.446232,36.167431
36.42982,36.082796
36.41378,36.10337
36.441329,36.178049
36.382843,36.179822
36.407387,36.182357
36.378474,36.172094
36.393433,36.084542
36.389864,36.148555
36.424113,36.152629
36.479934,36.168661
36.524613,36.143205
36.557635,36.143232
36.552939,36.112123
36.547271,36.095509
36.511112,36.140365
36.51543,36.116497
36.57183,36.142931
36.5652,36.11713
36.555407,36.079444
36.47271,36.081534
36.594857,36.16935
36.561254,36.201066
36.636461,36.165243
36.591446,36.145054
36.628156,36.142556
36.646584,36.196478
36.642391,36.157171
36.629069,36.155077
36.587198,36.213309
36.59288,36.121776
36.655729,36.121068
36.580211,36.169333
36.61267,36.138546
36.606636,36.114082
36.645426,36.100076
36.59775,36.20587
36.638113,36.213108
36.456578,35.938031
36.502023,36.084016
36.529578,35.982397
36.528467,36.018013
36.511132,35.967625
36.487034,36.034106
36.506294,35.97049
36.452263,36.048599
36.468087,36.01733
36.487717,36.005116
36.467615,35.982039
36.440357,35.917766
36.451969,36.019928
36.491875,36.046175
36.283011,35.754247
36.391563,35.76501
36.274125,35.782987
36.379361,35.75942
36.367913,35.7991
36.370685,35.886658
36.306446,35.799144
36.406914,35.853247
36.397055,35.89465
36.277825,35.805016
36.372546,35.765908
36.282462,35.851202
36.295048,35.79157
36.314953,35.814181
36.398229,35.789053
36.294853,35.86209
36.427527,35.770929
36.261047,35.814194
36.34248,35.831804
36.322057,35.783348
36.398421,35.820433
36.264605,35.797367
36.408918,35.754064
36.294065,35.763884
36.395846,35.80509
36.416134,35.875003
36.371642,35.861072
36.255952,35.77828
36.397077,35.907559
36.387838,35.855364
36.260596,35.844874
36.385622,35.736989
36.390653,35.74896
